baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature_id,name,biotype,description,rank,is_interesting,patient_1,patient_2,patient_3,patient_6,patient_7,patient_8
435.488521,-1.991678008,0.556943073,-3.576089023,0.000348773,0.00402229,ENSG00000168961,LGALS9,protein_coding,galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570],455,no,-1.125415008,-3.844160265,-1.625421239,-4.421567788,0.325832362,-1.516133894
309.2342119,-1.989309018,0.507841831,-3.917182273,8.96E-05,0.001308284,ENSG00000114698,PLSCR4,protein_coding,phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497],456,no,-1.789189836,-4.774795037,-1.388132073,-0.32432832,-2.365883342,-1.823865707
109.9935359,-1.987447847,0.600066056,-3.312048445,0.000926155,0.008836328,ENSG00000127084,FGD3,protein_coding,"FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]",457,no,-1.510226249,-5.797212503,-0.545923319,-2.781901264,-1.775574448,-0.828773091
158.7908831,-1.986977011,0.604442688,-3.287287693,0.001011574,0.009465141,ENSG00000163823,CCR1,protein_coding,C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602],458,no,-2.150028137,-5.230071026,-1.91270565,0.224715322,-2.60699713,-0.91898522
37.40489144,-1.986878588,0.581877268,-3.414600803,0.000638756,0.006531754,ENSG00000118495,PLAGL1,protein_coding,PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046],459,no,-2.268531315,-1.763221936,-3.164833152,-2.887610705,-0.700599847,-1.264411477
105.0377904,-1.979643783,0.517822362,-3.823017172,0.000131829,0.001830389,ENSG00000151702,FLI1,protein_coding,"Fli-1 proto-oncogene, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3749]",460,no,-0.091624714,-2.917682724,-3.257418226,-2.697472483,-1.359929472,-1.502878661
523.3214629,-1.977947029,0.495495876,-3.991853665,6.56E-05,0.00100263,ENSG00000138670,RASGEF1B,protein_coding,RasGEF domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24881],461,no,-1.995293347,-1.024512051,0.152223026,-2.716407024,-2.23704752,-4.022894803
3127.669778,-1.977017947,0.472692601,-4.182460111,2.88E-05,0.000495725,ENSG00000162482,AKR7A3,protein_coding,aldo-keto reductase family 7 member A3 [Source:HGNC Symbol;Acc:HGNC:390],462,no,-1.293493961,0.672236882,-2.95249268,-2.486576065,-2.468968034,-2.838221999
953.8970337,-1.976197554,0.341053626,-5.794389523,6.86E-09,4.21E-07,ENSG00000105676,ARMC6,protein_coding,armadillo repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:25049],463,no,-2.210517663,-1.138941164,-2.571304384,-1.58896263,-1.74001712,-2.603014458
329.4255726,-1.973936118,0.426432576,-4.628952457,3.68E-06,9.01E-05,ENSG00000181031,RPH3AL,protein_coding,rabphilin 3A like (without C2 domains) [Source:HGNC Symbol;Acc:HGNC:10296],464,no,-2.200754505,-0.285786933,-2.852584657,-2.134745201,-2.835902858,-1.4326535
10698.28909,-1.973897116,0.514727424,-3.834839617,0.000125646,0.001752387,ENSG00000187758,ADH1A,protein_coding,"alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:249]",465,no,0.762601665,-2.377165083,-3.595322394,-3.537891838,-1.333903297,-1.434526319
111.0276474,-1.973021748,0.464178128,-4.25057026,2.13E-05,0.00038536,ENSG00000171428,NAT1,protein_coding,N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645],466,no,-2.557775601,-2.555626517,-1.692764707,-3.027013762,-1.507724986,-0.603679302
158.0407351,-1.971341711,0.588093152,-3.352090911,0.000802037,0.007904773,ENSG00000050165,DKK3,protein_coding,dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893],467,no,0.363128866,-4.374139229,-1.009870419,-2.097109889,-3.721880768,-1.278034761
16804.23058,-1.964040741,0.398699256,-4.926120912,8.39E-07,2.51E-05,ENSG00000261701,HPR,protein_coding,haptoglobin-related protein [Source:HGNC Symbol;Acc:HGNC:5156],468,no,-0.990899054,-0.814961418,-1.947907491,-3.364906098,-2.104249468,-2.579047554
119.5807139,-1.963162773,0.572646445,-3.428228342,0.000607534,0.006299769,ENSG00000157570,TSPAN18,protein_coding,tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660],469,no,0.056239529,-3.098360782,-1.504103143,-4.667829497,-1.209849789,-1.821393561
6836.591612,-1.955850965,0.451172033,-4.335044776,1.46E-05,0.000282419,ENSG00000137106,GRHPR,protein_coding,glyoxylate and hydroxypyruvate reductase [Source:HGNC Symbol;Acc:HGNC:4570],470,no,-2.37565936,-0.700050492,-3.031496101,-3.552029516,-1.600432084,-0.479145166
139.8316629,-1.955779787,0.435292725,-4.493021991,7.02E-06,0.00015594,ENSG00000100060,MFNG,protein_coding,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038],471,no,-1.441628852,-2.587636911,-2.242996186,-3.09676487,-0.912721067,-1.49096534
271.2411476,-1.953707261,0.466205409,-4.190657648,2.78E-05,0.000481884,ENSG00000092929,UNC13D,protein_coding,unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147],472,no,-1.432755567,-2.975165408,-0.732470541,-3.818491216,-1.285381003,-1.692911236
72.59977651,-1.948446434,0.562889287,-3.46150918,0.000537156,0.005672292,ENSG00000105246,EBI3,protein_coding,Epstein-Barr virus induced 3 [Source:HGNC Symbol;Acc:HGNC:3129],473,no,-2.219405403,-3.231191566,-0.706387991,-2.86654909,0.13052324,-2.565357373
91.92163416,-1.940619869,0.546613893,-3.550257125,0.000384855,0.004360661,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213],474,no,-0.601768859,-3.19608413,-0.502854597,-1.891295752,-3.911851711,-1.952807705
942.2048779,-1.936003294,0.470846928,-4.111746685,3.93E-05,0.00064846,ENSG00000170271,FAXDC2,protein_coding,fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334],475,no,-0.518284443,-1.234397233,-1.288237568,-3.485764657,-3.726348117,-1.576469328
96.12500851,-1.934423301,0.545403982,-3.546771506,0.000389983,0.004409105,ENSG00000021762,OSBPL5,protein_coding,oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392],476,no,0.139847881,-2.814360785,-2.048423659,-3.502812819,-0.950396755,-2.390110731
441.4817142,-1.931254191,0.488744314,-3.951461197,7.77E-05,0.001153834,ENSG00000089327,FXYD5,protein_coding,FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029],477,no,-0.683323854,-3.777470697,-1.02184306,-3.387584264,-0.809401174,-2.102948054
1936.391097,-1.922353347,0.533083963,-3.606098625,0.000310835,0.0036637,ENSG00000144655,CSRNP1,protein_coding,cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300],478,no,-0.956247526,-1.513562457,0.084661799,-4.707486432,-1.551651214,-3.300040877
344.5989815,-1.919719281,0.57588301,-3.333523039,0.000857536,0.008345785,ENSG00000137834,SMAD6,protein_coding,SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772],479,no,-1.160207917,-4.088121597,-0.542933276,0.075771851,-4.413485828,-1.886780254
149.3997582,-1.919123013,0.567661378,-3.380753185,0.000722874,0.007258202,ENSG00000173175,ADCY5,protein_coding,adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236],480,no,-1.08254454,-2.07686342,-1.621587589,0.626257855,-3.831408719,-3.479323933
677.9777575,-1.915928967,0.524609182,-3.65210719,0.000260097,0.003194217,ENSG00000240583,AQP1,protein_coding,aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633],481,no,0.185244783,-2.200238506,-0.915157129,-4.318245059,-3.126864602,-1.290739477
262.1175802,-1.915567456,0.38712208,-4.94822578,7.49E-07,2.29E-05,ENSG00000009765,IYD,protein_coding,iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071],482,no,-2.212640115,-1.69921737,-2.177883299,-2.998764285,-1.052517261,-1.387595133
6190.192137,-1.91422091,0.440754328,-4.343056415,1.41E-05,0.00027265,ENSG00000104635,SLC39A14,protein_coding,solute carrier family 39 member 14 [Source:HGNC Symbol;Acc:HGNC:20858],483,no,0.169763283,-2.492350187,-1.589615909,-3.445766083,-1.752849694,-2.210696084
1643.054677,-1.913894021,0.548021953,-3.492367431,0.000478759,0.005179268,ENSG00000139112,GABARAPL1,protein_coding,GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068],484,no,0.429330995,-0.069856422,-3.393225118,-3.53044206,-3.294362265,-1.368963486
435.5927806,-1.913609052,0.531289125,-3.601822361,0.000315994,0.003707618,ENSG00000151689,INPP1,protein_coding,inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071],485,no,-2.843988154,-1.380054952,-0.124342974,-4.703640598,-0.816618312,-2.042628585
167.3771644,-1.913539727,0.500919575,-3.820053801,0.000133423,0.001847027,ENSG00000171115,GIMAP8,protein_coding,"GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:HGNC:21792]",486,no,-0.280415036,-1.829988928,-1.00865756,-3.912485374,-1.896957496,-2.73521627
34262.85507,-1.913191187,0.509706014,-3.753518962,0.000174369,0.002289962,ENSG00000182326,C1S,protein_coding,complement C1s [Source:HGNC Symbol;Acc:HGNC:1247],487,no,-0.680733553,-1.604128413,-3.210933101,-4.659999007,-1.23364301,-0.615657617
599.7709541,-1.912472523,0.495853383,-3.856931485,0.000114819,0.001627863,ENSG00000160255,ITGB2,protein_coding,integrin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6155],488,no,-0.888162568,-4.561136498,-1.450434478,-2.790134075,-1.611499799,-0.659896179
314.2524206,-1.912379661,0.417779758,-4.577482811,4.71E-06,0.000110853,ENSG00000140968,IRF8,protein_coding,interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358],489,no,-0.930397329,-2.787190584,-0.665070584,-2.319881166,-2.75475075,-1.969196666
622.0986763,-1.911446603,0.569193506,-3.358166567,0.000784613,0.007757675,ENSG00000121361,KCNJ8,protein_coding,potassium voltage-gated channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269],490,no,-3.136112937,1.080140355,-1.346527199,-4.409459209,-2.463791737,-0.99355848
680.3332295,-1.910876151,0.34807679,-5.489812033,4.02E-08,1.95E-06,ENSG00000176209,SMIM19,protein_coding,small integral membrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25166],491,no,-1.043669927,-1.930771289,-2.081976219,-2.824378404,-2.07792999,-1.513657524
923.3824455,-1.910122828,0.579673314,-3.295171233,0.000983617,0.009271691,ENSG00000116690,PRG4,protein_coding,proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364],492,no,0.740329509,-5.416368651,-2.793510293,-2.256531921,-0.953855938,-1.377689464
137.1373986,-1.907859917,0.559670612,-3.408897799,0.000652259,0.006639356,ENSG00000122694,GLIPR2,protein_coding,GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007],493,no,0.17812326,-3.980431792,-2.033369314,-3.380962132,-1.33331548,-0.97628609
3865.647178,-1.907351329,0.455876361,-4.183922428,2.87E-05,0.000493638,ENSG00000165795,NDRG2,protein_coding,NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460],494,no,-1.96912249,0.303834178,-3.491353064,-1.30717359,-2.522825723,-2.255173847
2801.313424,-1.907059034,0.408039392,-4.673713053,2.96E-06,7.47E-05,ENSG00000184500,PROS1,protein_coding,protein S [Source:HGNC Symbol;Acc:HGNC:9456],495,no,-2.233440243,-3.57390283,-1.135808018,-1.965774946,-0.653762096,-1.962895148
4274.527569,-1.902983655,0.541129268,-3.516689573,0.000436964,0.004810638,ENSG00000023330,ALAS1,protein_coding,5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396],496,no,-2.76090084,0.212154969,-2.808957725,-4.655158848,-0.839372026,-0.831637663
3170.176096,-1.897441845,0.487594399,-3.891434867,9.97E-05,0.001433524,ENSG00000166123,GPT2,protein_coding,glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062],497,no,-2.96290757,0.345288723,-2.316441473,-3.745732681,-1.555287867,-1.029475678
156155.0041,-1.896985057,0.458733846,-4.135262907,3.55E-05,0.000596279,ENSG00000125730,C3,protein_coding,complement C3 [Source:HGNC Symbol;Acc:HGNC:1318],498,no,-0.771703846,-1.559836608,-1.243014943,-4.150545743,-1.072513314,-2.902655448
654.5984845,-1.895957325,0.404170177,-4.690987689,2.72E-06,6.97E-05,ENSG00000175806,MSRA,protein_coding,methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377],499,no,-1.396321794,-0.531469198,-3.209893694,-2.458611751,-2.113834654,-1.662587775
786.7443284,-1.894697098,0.523575314,-3.618767056,0.00029601,0.003523967,ENSG00000175130,MARCKSL1,protein_coding,MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142],500,no,-0.217032631,-4.322178115,-0.981051494,-3.397266526,-0.75700203,-2.030302753
1029.136171,-1.89338684,0.554161094,-3.416672266,0.000633915,0.006495227,ENSG00000184012,TMPRSS2,protein_coding,transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876],501,no,1.416413151,-0.879323704,-3.13088582,-3.749793518,-2.394771683,-1.937276406
2896.946777,-1.889836277,0.423620147,-4.46115769,8.15E-06,0.00017624,ENSG00000139178,C1RL,protein_coding,complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265],502,no,-0.05970655,-1.434977856,-2.842798879,-3.074893299,-2.101818812,-1.709938622
268.0875878,-1.885230712,0.541250986,-3.483098899,0.000495645,0.005317139,ENSG00000276023,DUSP14,protein_coding,dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007],503,no,-3.007374546,-2.091679417,-2.117465304,-3.932004824,-0.469804431,0.417787313
132.6836112,-1.883346863,0.531102813,-3.546105984,0.000390969,0.004413826,ENSG00000168497,CAVIN2,protein_coding,caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690],504,no,-0.186216738,-1.38945365,-1.001602803,-4.055926454,-2.933908632,-1.988777035
293.8209869,-1.882527283,0.458915639,-4.102120572,4.09E-05,0.000671757,ENSG00000184584,TMEM173,protein_coding,transmembrane protein 173 [Source:HGNC Symbol;Acc:HGNC:27962],505,no,-0.571410452,-3.433370767,-0.971407606,-3.060042562,-1.556623607,-1.80954
82.19835963,-1.876925313,0.556639935,-3.371884042,0.000746559,0.00745742,ENSG00000109089,CDR2L,protein_coding,cerebellar degeneration related protein 2 like [Source:HGNC Symbol;Acc:HGNC:29999],506,no,-1.016992548,-3.66182592,-1.71584832,-0.355537249,-1.351657116,-3.49096534
1569.67706,-1.872663278,0.547602206,-3.419751159,0.000626784,0.006451546,ENSG00000183087,GAS6,protein_coding,growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168],507,no,-0.929525443,-0.285654781,-3.712957147,-4.048605426,0.107688475,-2.49872018
3660.801727,-1.865620024,0.502235046,-3.714635284,0.000203497,0.00262148,ENSG00000105852,PON3,protein_coding,paraoxonase 3 [Source:HGNC Symbol;Acc:HGNC:9206],508,no,-0.357083747,-1.476935969,-2.477956851,-4.761641114,-1.880612137,-0.77160433
114.8145324,-1.864492361,0.558382169,-3.339097244,0.000840511,0.008226518,ENSG00000075884,ARHGAP15,protein_coding,Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030],509,no,-0.22726752,-3.221889119,-0.475533991,-3.990233913,-1.863157454,-1.622815527
653.1884071,-1.863445483,0.505602819,-3.685591562,0.000228172,0.002872599,ENSG00000155090,KLF10,protein_coding,Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810],510,no,-1.663794303,-3.080946071,0.776004776,-3.452917498,-2.164409691,-1.243165234
10023.06839,-1.860659374,0.544259183,-3.41870093,0.000629208,0.00645979,ENSG00000135929,CYP27A1,protein_coding,cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605],511,no,-2.142050198,0.751922174,-2.932055113,-3.371783745,0.221424574,-3.098574475
281.8852774,-1.859385972,0.476822998,-3.899530808,9.64E-05,0.001393013,ENSG00000198873,GRK5,protein_coding,G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544],512,no,-1.511641813,-2.172297877,-1.667601875,-4.343870867,-1.052610048,-0.841544734
11020.06496,-1.857775933,0.487919097,-3.807549132,0.000140351,0.001926319,ENSG00000127884,ECHS1,protein_coding,"enoyl-CoA hydratase, short chain 1 [Source:HGNC Symbol;Acc:HGNC:3151]",513,no,-0.82969762,0.077237529,-4.232648536,-2.525579058,-2.052720448,-1.729887012
709.2753996,-1.857430852,0.33228323,-5.589902477,2.27E-08,1.18E-06,ENSG00000145545,SRD5A1,protein_coding,steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284],514,no,-1.586682351,-1.51001592,-2.457386644,-2.537422229,-1.336539381,-1.741008987
8259.82239,-1.854289046,0.46920456,-3.951984279,7.75E-05,0.001152417,ENSG00000171766,GATM,protein_coding,glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175],515,no,-1.040214142,-0.013290556,-3.032684369,-3.588974437,-2.301764756,-1.147172055
5893.940923,-1.854205623,0.417813146,-4.437882443,9.08E-06,0.000192507,ENSG00000075239,ACAT1,protein_coding,acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93],516,no,-0.544451354,-1.127406104,-1.549277645,-3.476396475,-2.684373675,-1.817450371
96.87940229,-1.851182613,0.492687477,-3.757316144,0.000171745,0.00226607,ENSG00000151623,NR3C2,protein_coding,nuclear receptor subfamily 3 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7979],517,no,-0.915352287,-3.440983951,-0.916291769,-1.364048749,-2.859840913,-1.868976114
160.5400416,-1.849116564,0.525065705,-3.521686042,0.000428812,0.004738696,ENSG00000275832,ARHGAP23,protein_coding,Rho GTPase activating protein 23 [Source:HGNC Symbol;Acc:HGNC:29293],518,no,-0.031383641,-3.06283386,-0.274621297,-3.294339777,-1.963452908,-2.366773195
311.4638793,-1.848672763,0.506375422,-3.650794814,0.00026143,0.003208046,ENSG00000071967,CYBRD1,protein_coding,cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797],519,no,-1.54391221,-3.786952063,-2.595771868,-0.026324565,-2.638475361,-0.556904543
4288.146099,-1.848441804,0.543133187,-3.403293792,0.000665786,0.006759322,ENSG00000130222,GADD45G,protein_coding,growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097],520,no,-1.37125426,1.418698561,-3.451407681,-2.026503344,-3.604082996,-1.463982919
1684.872175,-1.847008358,0.395457226,-4.670564184,3.00E-06,7.56E-05,ENSG00000137642,SORL1,protein_coding,sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185],521,no,-1.630586926,-1.299492613,-3.233013006,-0.537556308,-2.19626833,-2.200360556
92.47413789,-1.84605581,0.513479036,-3.595192168,0.000324152,0.003789017,ENSG00000110934,BIN2,protein_coding,bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053],522,no,-1.849776834,-3.175522807,0.125012405,-2.716034078,-1.46824506,-1.945708313
8254.579297,-1.844075065,0.46575572,-3.959318125,7.52E-05,0.001126228,ENSG00000123689,G0S2,protein_coding,G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229],523,no,-3.142846947,-2.194106724,0.725165665,-1.976609305,-1.419370127,-2.646429551
3283.402284,-1.843586969,0.387882598,-4.752950971,2.00E-06,5.35E-05,ENSG00000115738,ID2,protein_coding,inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361],524,no,-0.873214858,-0.62662622,-2.279046847,-2.773950484,-1.934333317,-2.519679974
321.6771203,-1.843179955,0.551965789,-3.339301081,0.000839895,0.00822567,ENSG00000130592,LSP1,protein_coding,lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707],525,no,-0.732696538,-3.421441169,-1.051249703,-4.392846013,-1.928925225,0.098394029
4704.555755,-1.840608038,0.507103796,-3.629647527,0.000283808,0.003420465,ENSG00000170315,UBB,protein_coding,ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463],526,no,-0.962895991,-0.328653235,-2.895047225,-4.49794808,-2.054382052,-0.709516262
4806.763583,-1.840380443,0.436908368,-4.21228014,2.53E-05,0.000444932,ENSG00000060971,ACAA1,protein_coding,acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82],527,no,-1.297787213,-0.853359202,-3.885125095,-2.678589756,-1.027426587,-1.542597295
19910.25899,-1.83967839,0.536931376,-3.426282154,0.000611904,0.006328176,ENSG00000111275,ALDH2,protein_coding,aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404],528,no,-0.572379657,-1.091657524,-3.809483086,-4.244710516,-1.742005013,0.051923894
380.1861647,-1.835492183,0.476676099,-3.850606708,0.000117826,0.001661459,ENSG00000088827,SIGLEC1,protein_coding,sialic acid binding Ig like lectin 1 [Source:HGNC Symbol;Acc:HGNC:11127],529,no,-2.040886216,-3.981891271,-1.374651892,-1.446368287,-0.020910159,-2.307806846
244.2455439,-1.834089158,0.530353705,-3.458237668,0.000543721,0.005733824,ENSG00000167994,RAB3IL1,protein_coding,RAB3A interacting protein like 1 [Source:HGNC Symbol;Acc:HGNC:9780],530,no,-0.896530813,-2.248648763,-4.533850487,0.097417086,-1.604423186,-2.208482469
58514.0838,-1.832770593,0.447747859,-4.093309563,4.25E-05,0.000694143,ENSG00000120885,CLU,protein_coding,clusterin [Source:HGNC Symbol;Acc:HGNC:2095],531,no,-1.08000638,-0.733112399,-1.369394463,-4.216498979,-1.65764458,-2.298454698
32040.68906,-1.832288615,0.49412517,-3.708146694,0.000208782,0.002674025,ENSG00000167711,SERPINF2,protein_coding,serpin family F member 2 [Source:HGNC Symbol;Acc:HGNC:9075],532,no,-1.623865269,-0.07367871,-1.80134332,-4.692443515,-2.135270464,-1.138959605
11629.81675,-1.830542837,0.462324986,-3.959428742,7.51E-05,0.001126228,ENSG00000170458,CD14,protein_coding,CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628],533,no,-1.410322886,-0.281599225,-1.996336406,-4.259525054,-2.119781802,-1.218271663
148.5429966,-1.82826764,0.491186435,-3.722146033,0.000197537,0.002559568,ENSG00000026103,FAS,protein_coding,Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920],534,no,-0.910077344,-2.720964249,-2.51554967,-3.027013762,-0.022632142,-1.692809355
3121.256012,-1.826369425,0.45603035,-4.004929551,6.20E-05,0.000962984,ENSG00000100714,MTHFD1,protein_coding,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]",535,no,-1.08134095,0.531662451,-2.486204683,-2.911736877,-2.442588599,-2.213758411
82.22485554,-1.825894704,0.542320837,-3.36681643,0.000760413,0.007576309,ENSG00000154237,LRRK1,protein_coding,leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608],536,no,-1.524095878,-2.656427157,0.494340551,-1.920996874,-3.214920779,-1.996032851
5451.654358,-1.82325984,0.54276759,-3.359190696,0.000781711,0.007733907,ENSG00000132855,ANGPTL3,protein_coding,angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491],537,no,0.091303033,-0.280484007,-2.129073388,-3.957311797,-0.978692501,-3.918731599
1093.296806,-1.821084623,0.373781971,-4.872050452,1.10E-06,3.16E-05,ENSG00000171503,ETFDH,protein_coding,electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483],538,no,-1.600749286,-0.416318496,-2.685373362,-2.324392549,-1.773767976,-2.055413854
299.5095512,-1.816957995,0.474808935,-3.826713995,0.000129865,0.001806361,ENSG00000137841,PLCB2,protein_coding,phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055],539,no,-2.269238346,-2.95772496,-0.653217332,-3.086514774,-0.061660591,-1.800243503
1291.018953,-1.816281061,0.392536332,-4.627039366,3.71E-06,9.07E-05,ENSG00000178980,SELENOW,protein_coding,selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752],540,no,-1.246837444,-2.890335373,-2.373246657,-2.25095497,-0.40430051,-1.685914499
597.2489142,-1.815664523,0.457440518,-3.969181678,7.21E-05,0.00108691,ENSG00000142910,TINAGL1,protein_coding,tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168],541,no,-0.216889588,-2.604056149,-2.65242294,-2.795388061,-0.289736212,-2.155084377
97.25489803,-1.814547176,0.444759251,-4.079841337,4.51E-05,0.000730564,ENSG00000020181,ADGRA2,protein_coding,adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849],542,no,-1.09499506,-2.684909534,-2.112963912,-1.927949634,-2.297527151,-0.767763863
551.546514,-1.813376322,0.458713841,-3.953175507,7.71E-05,0.001148893,ENSG00000115919,KYNU,protein_coding,kynureninase [Source:HGNC Symbol;Acc:HGNC:6469],543,no,-3.28420165,-1.593594367,-1.923923439,-2.768833776,0.220035113,-1.419689703
88105.63299,-1.812497797,0.489683132,-3.701368656,0.00021444,0.00273448,ENSG00000136872,ALDOB,protein_coding,"aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]",544,no,-0.96478924,-1.360716229,-4.119920809,-1.078962518,-3.307501532,-0.413069892
149.540537,-1.812127597,0.412653531,-4.391402138,1.13E-05,0.000229427,ENSG00000187800,PEAR1,protein_coding,platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631],545,no,-0.639811369,-2.604536117,-1.417190005,-2.334733182,-2.022527942,-1.857835557
236.3503204,-1.810289623,0.469362897,-3.856908236,0.00011483,0.001627863,ENSG00000163738,MTHFD2L,protein_coding,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like [Source:HGNC Symbol;Acc:HGNC:31865],546,no,-0.713968411,-1.012342047,-1.153605896,-3.399995445,-1.572275751,-3.14290018
99.06449432,-1.809753493,0.50010285,-3.618762604,0.000296015,0.003523967,ENSG00000138172,CALHM2,protein_coding,calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493],547,no,-0.09499506,-3.358289743,-1.955314255,-1.986244156,-2.235741322,-1.244303904
327.300745,-1.80752207,0.517608588,-3.492063522,0.000479304,0.005181225,ENSG00000167552,TUBA1A,protein_coding,tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766],548,no,0.398991539,-3.887643429,-1.550424711,-3.051032187,-1.127513442,-1.647268571
86.60471658,-1.807171917,0.477877185,-3.781666033,0.000155782,0.002090068,ENSG00000183853,KIRREL1,protein_coding,kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734],549,no,-0.22557917,-1.947943939,-1.680572846,-2.620388502,-2.658598326,-1.69235646
99.59251416,-1.805220893,0.539127696,-3.348410602,0.000812765,0.008000349,ENSG00000133874,RNF122,protein_coding,ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147],550,no,-0.787458058,-3.348184437,-0.616312647,-3.761641114,-1.365024339,-1.359287808
